character,universe,page_length
hercules,earth_1,363498
hershef,earth_s,347944
holly_mckenzie,prime_earth,352791
horoq_nnot,new_earth,365791
hraalkar,new_earth,359836
hu_wei,new_earth,355564
hu_wei,the_brave_and_the_bold,355574
huairen,new_earth,352263
i_n_s_t_i_g_a_t_o_r,teen_titans_tv_series,353790
iron_cross,new_earth,363027
ironfist_the_avenger,new_earth,367520
jack_napier,white_knight,376778
jackanapes,batman_in_bethlehem,359737
jackanapes,prime_earth,357144
jacob_colby,new_earth,352030
jacob_greene,wildstorm_universe,353442
james_gordon,gotham,378766
jason_white,superman_returns,358995
joey_rose,arrowverse,351378
joker,mortal_kombat_vs_dc_universe,360836
jon_kennedy_payne,new_earth,354471
jonathan_drake,wildstorm_universe,362031
jonathan_mann,new_earth,353755
joseph_abernathy,new_earth,349337
joseph_angst,new_earth,356864
judson_pierce,new_earth,352621
julius_caesar,prime_earth,356884
kha_ef_re,new_earth,350156
khalex,khale,345248
khem_adam,arrowverse,351918
killa,new_earth,351664
kingfish,dakotaverse,348848
knockout,world_without_young_justice,373636
kraken,new_earth,369699
kriglo_martians,kriglo_martian,350174
kuan_ti_impostor,new_earth,353429
leslie_thompkins,gotham,364098
lionmane,earth_two,352696
little_barda,new_earth,361492
lobo,lil_gotham,353764
loki_ii,new_earth,351353
lord_damyn,earth_one,355034
lord_havok,earth_8,357284
lunkhead,beware_the_batman,351208
lunkhead,new_earth,351921
lydda_jath,earth_prime,353745
magog,quality_universe,354461
malavar,flashpoint_timeline,348746
mama_bear,fables,349688
mammotha,earth_two,349726
man_ape,earth_one,352169
manticore_ii,new_earth,367059
marcus_aelius,earth_16,353488
margoth,prime_earth,352836
mario_calvi,gotham,362288
mark_desmond,prime_earth,363104
marya,earth_two,358696
matthew_o_connor,wildstorm_universe,358122
metallo,the_brave_and_the_bold,352134
michael_carter,dcau,354948
mick_yardreigh,pre_zero_hour,386439
mighty_mary,new_earth,349831
miguel_montez,prime_earth,376923
misfit,new_earth,346477
mister_scarlet,earth_22,350896
mongul,the_brave_and_the_bold,350828
mongul_ii,prime_earth,354317
monsieur_mallah,teen_titans_tv_series,366105
monsieur_mallah,tiny_titans,353245
nadia,aquaman_2_6_pilot,372461
nanaue,flashpoint_timeline,349336
natasha_ulyanov,new_earth,368379
nol_anj,prime_earth,382007
nunzio,new_earth,346772
obsidian,earth_9,346314
ogres,ogre,347421
olive_norton,earth_two,348996
olivia_hardy,new_earth,348666
oom,the_brave_and_the_bold,348961
papa_bear,fables,349682
paulie_mcgillicuddy,prime_earth,351765
persuader,smallville,375817
petite_tina,prime_earth,379711
phillipe_mouton,new_earth,356489
pike,wildstorm_universe,357115
pounder,dead_earth,349120
powerfist,dakotaverse,348756
princess_power,new_earth,357536
prom_queen,new_earth,348711
quake,new_earth,349998
quentin_quantis,new_earth,350144
randy_hanrahan,prime_earth,360736
raquel_ervin,earth_16,369409
rebel_iii,new_earth,347365
red_of_the_rainbow_raiders,new_earth,351973
relok_hag,new_earth,359313
ricardo_diaz,arrowverse,370914
rough_house,new_earth,353422
rush_ii,prime_earth,354289
sam_simeon,prime_earth,356935
scarab,antimatter_universe,351730
seneca,new_earth,352054
shaggy_boy,prime_earth,356260
shakedown,thunder_lightning_shorts,351944
shark,the_batman_tv_series,354409
shelby,smallville,351559
shellshock,new_earth,351896
silverback,batman_unlimited,350269
snakepit,prime_earth,353178
solomon,earth_abc,354142
solomon_grundy,tiny_titans,360228
solovar,flashpoint_timeline,350874
solovar,new_earth,365917
spyderr,new_earth,352304
stephen_trevor,earth_34,364526
stompa,superman_batman,354873
stone,prime_earth,355563
stranglehold,new_earth,356408
sturgis_butterfield,new_earth,350040
taipan,wildstorm_universe,355074
tawky_tawny,earth_s,364156
thrudvang,new_earth,354077
topo,new_earth,351260
topo,tiny_titans,355955
treasure,superman_batman,355319
trigon,tiny_titans,357832
tweedledie,arkhamverse,354021
ubu,new_earth,361668
ultra_humanite,earth_16,361603
van_helsing,prime_earth,368939
varix,new_earth,370572
vas_quor,earth_one,357157
victor_fries,lego_batman,364681
warren_strong,funnyland,351102
waylon_jones,injustice,362467
william_baker,new_earth,349980
william_wu,future_state,360982
willis_danko,new_earth,353746
zachary_gate,new_earth,356033
zushan,prime_earth,358318
zyn,new_earth,348931
alpha_lantern_corps,alpha_lantern_corp,408915
immortal_man_in_darkness,new_earth,353751
charlie_the_owl,new_earth,352159
aries,wildstorm_universe,355702
bad_blood,new_earth,354483
brainiac,gods_and_monsters,351397
brainstorm,post_zero_hour,349913
cera_kesh,pre_zero_hour,354288
charles_xavier,amalgam_universe,354479
cheyenne_freemont,new_earth,353645
cindy_carson,earth_four,348153
clarence_tuland,new_earth,348482
coil,dakotaverse,361133
colin_brandywine,new_earth,352162
daniel_chase,new_earth,363808
dubbilex,new_earth,364299
dubbilex,prime_earth,355523
edgar_cizko,dc_universe_online,358281
edward_deacon,new_earth,352902
fast_forward,earth_one,353543
gil_dishpan,gil_dishpa,358920
giselle_cutter,black_lightning_tv_series,358715
hector_hammond,green_lantern_movie,364102
henry_king_jr,stargirl_tv_series,359688
hfuhruhurr,new_earth,358603
jennifer_soul,prime_earth,349278
jeremy_horton,new_earth,356685
johnny_webber,earth_one,353537
jonathan_drew,new_earth,357645
jordan_weir,prime_earth,361606
justin_gaines,smallville,361073
klaus_mensa,lois_clark,358142
maddie_van_horn,smallville,350845
mike_virgil,new_earth,351262
mina_chaytan,arrowverse,357268
miss_poltergeist,new_earth,353780
nax,prime_earth,365876
nicholas_hellicon,new_earth,347792
paige_van_horne,earth_one,350530
painkiller,new_earth,354541
paul_simms,american_way,356081
penelope_pink,earth_twelve,352264
phantasm_ii,new_earth,346934
pren_nuparr,prime_earth,352654
psimon,tiny_titans,360935
quentin_taylor,wildstorm_universe,362796
relay,prime_earth,355715
renee_adler,arrowverse,350678
richard_mcnamara,wildstorm_universe,355969
rosemary_fields,new_earth,351542
rostov,wildstorm_universe,354194
simon_jones,smallville,353255
solar_brain,earth_one,347935
stanley_hale,new_earth,348729
stephen_callahan,gen_13_movie,350678
stephen_callahan,wildstorm_universe,361602
steven_dayton,teen_titans_tv_series,349421
stewart_chang,wildstorm_universe,353134
susan_tompkins,prime_earth,353233
tatsu_braddock,amalgam_universe,355379
trapshot,dakotaverse,355351
tyler_mcknight,smallville,355298
white_whip,amalgam_universe,350851
x_ing_x_iang,wildstorm_universe,353211
abigail,swamp_thing_199_tv_series,352252
absorbascon,absorbasco,348288
alexei_glushko,earth_abc,355587
alicia_turner,wildstorm_universe,354754
amos_monroe,new_earth,351437
angelica_wallis,new_earth,348506
april_marigold,earth_one,350998
bandia,earth_two,356285
batu,quality_universe,357378
belphegor,new_earth,359985
bertor_ardeen,post_zero_hour,349777
cinnamon_ii,new_earth,359112
crassus,new_earth,357995
daniel_rogers,new_earth,351314
dean_egghead,earth_twelve,351962
delya_castil,pre_zero_hour,368902
desmond_connor,new_earth,351065
dnalien,dnalie,345628
doctor_vulture,earth_two,356800
dominic_lanse,arrowverse,349565
empathy,new_earth,350530
emperor_of_saturn,earth_two,355210
erik_gavlin,new_earth,349830
esperanza_cruz,arrowverse,352756
euphemus,new_earth,353357
eviless,earth_two,357146
forerunners,forerunner,355698
gabriel_newman,wildstorm_universe,352486
gehenna,new_earth,359608
gorilla_grodd,super_friends,358804
grace_gibbons,arrowverse,355869
hal_jordan,futures_end,358087
henry_king_jr,earth_2,364568
imra_ardeen,dcau,355292
imra_ardeen,legion_of_super_heroes_tv_series,356660
imra_ardeen,smallville,376374
jancel_ardeen,post_zero_hour,371352
jeyra_entinn,earth_prime,353587
jor_el,lois_clark,352965
kevin_grady,smallville,355984
kogats,kogat,350048
lara_lor_van,lois_clark,352864
lazlo_trask,earth_one,349396
lena_luthor,earth_one,354544
manga_khan,new_earth,364498
march,new_earth,352999
maxwell_lord,smallville,356880
may_marigold,earth_one,351432
mephisto_saturno,earth_two,376486
micah_aven,post_zero_hour,345937
mister_esper,new_earth,358070
neptune,new_earth,348012
nnamdi,new_earth,349454
olivia_reynolds,new_earth,357852
peter_howard,prime_earth,369286
phantom_stranger,riddle_of_the_beast,353823
preem_aven,pre_zero_hour,372016
psi_phon,new_earth,355645
queen_leila,earth_two,352866
ramia,new_earth,351605
reginald_terns,wildstorm_universe,354629
ren_jacques_brande,post_zero_hour,360141
run,dakotaverse,353261
ryan_james,smallville,357296
santa_klaus,new_earth,349973
sarah_conroy,smallville,353009
sarmon_ardeen,post_zero_hour,351737
satan_ii,earth_two,350928
saturnette,earth_two,356432
sensor,new_earth,353493
serge_kroolman,new_earth,359866
serifan,new_earth,379183
sheika,earth_two,355531
simon_jones,dc_super_hero_girls,347855
simon_jones,flashpoint_timeline,346688
starro,injustice,353604
steven_trevor,earth_27,355414
superman_annual_vol_1_11,superman_annual_vol_1_1,407717
sydne_ardeen,post_zero_hour,350583
synaptic_kid,new_earth,351939
taryn_haldane,new_earth,350162
aquaman_vol_5_35,aquaman_vol_5_3,363406
trefoils,trefoil,345424
tyson_sykes,new_earth,352244
uglyhead,new_earth,353943
wilson_turner,smallville,359335
xeen_arrow,earth_one,364305
xeen_arrow,prime_earth,349637
zatanna,riddle_of_the_beast,353397
abner_krill,new_earth,363848
abyss,new_earth,351100
action_comics_vol_1_6,action_comics_vol_1_6,462944
agua_sin_gaaz,new_earth,361336
alicia_baker,smallville,359625
ambush_bug,earth_1_98,356386
amy_smootster,zero_girl,356260
arnold_stipple,wildstorm_universe,352842
black_atom,quality_universe,350280
blur,prime_earth,349222
borb_borbb,new_earth,353601
bro_dee_walker,lego_batman,357233
carl_draper,prime_earth,363086
carol_ferris,lego_batman,364127
cell_phone_sylvia,prime_earth,351618
clancy_johnson,new_earth,360360
crosscut,prime_earth,348839
default,new_earth,350408
duck_dodgers,lego_batman,360011
edbe,watchmen_tv_series,361630
eduardo_dorado_jr,earth_16,353366
edward_bloomberg,prime_earth,358908
emil_lasalle,prime_earth,364696
emil_lasalle,smallville,372360
evan_mcculloch,the_brave_and_the_bold,357158
flicker,new_earth,361016
funyl,dakotaverse,360302
george_sloan,new_earth,348991
grumbler_of_the_perversiverse,earth_one,348184
hal_jordan,lego_batman,370011
iroque,futures_end,352076
iroque,lego_batman,360926
jason_phillips,prime_earth,350843
jitter,new_earth,351614
kent_nelson,dc_universe_online,360245
kindred_marx,new_earth,349459
kurt_ryder,amalgam_universe,355847
lashawn_baez,new_earth,355122
lashawn_baez,prime_earth,354535
lashawn_baez,tiny_titans,350657
lethal,new_earth,351708
lucas_carr,new_earth,386787
mark_erdel,earth_one,354866
maurice_boviere,prime_earth,357405
max_castle,new_earth,363144
meridian_mychaels,new_earth,350355
michael_lasky,new_earth,351638
mister_originality,earth_one,352378
more_fun_comics_vol_1_73,more_fun_comics_vol_1_7,418044
more_fun_comics_vol_1_74,more_fun_comics_vol_1_7,397964
nasreen_samari,new_earth,350052
nightgate,amalgam_universe,348637
omega_beam,omega_bea,344401
polaris_spanner,spanner_s_galaxy,349108
porter,prime_earth,360417
preon,prime_earth,351601
promethea,prime_earth,352740
question,prime_earth,362830
qwa_portal,qwa_porta,344553
red_x_ii,teen_titans_tv_series,367559
rhian_douglas,new_earth,349344
samuel_scudder,arrowverse,357643
shadowslide,shadowslid,344968
shawna_baez,arrowverse,357933
split,new_earth,354217
thaal_sinestro,lego_batman,370505
the_maelstrom,the_maelstro,362969
tomar_tu,prime_earth,367239
touch_stones,touch_stone,343654
transmat,transma,347670
transmatter_cube,transmatter_cub,343242
transmatter_portal,transmatter_porta,346693
uptown,new_earth,347713
veidt_s_creature,watchmen,360410
veilmist,pre_zero_hour,379616
victoria_yes,enigma,357418
wink,dceased,356059
wink,prime_earth,371240
xiomar,prime_earth,349301
zeta_beam,zeta_bea,347177
bruce_wayne,curse_of_the_cat_woman,357075
garfield_logan,earth_16,366177
jackal_ii,new_earth,350162
katherine_viverrida,new_earth,349973
professor_ralston,earth_one,349284
scott,izombie,349646
selina_kyle,curse_of_the_cat_woman,351159
selina_kyle,mortal_kombat_vs_dc_universe,353229
shakira,dcau,354796
shakira,new_earth,358919
wildebeest,teen_titans_tv_series,354706
black_manta,earth_16,368432
david_hyde,dceased,357295
death_bat,earth_8,357607
ember_ii,new_earth,359506
frank_donovan,new_earth,349243
heat,dead_earth,349542
hustace_throckmorton,quality_universe,351995
martina_dementieva,prime_earth,362042
max_roboto,batman_in_bethlehem,351293
ripjak,new_earth,348067
roy_lincoln,earth_1,358430
ruth_spencer,new_earth,362903
samuel_smith,wildstorm_universe,360598
isaiah_crockett,tiny_titans,353014
elizabeth_kane,new_earth,362596
elizabeth_kane,prime_earth,375822
gary_concord_sr,earth_two,353359
harvey_dent,lego_batman,368130
harvey_dent,new_earth,419793
helena_wayne,earth_2,384496
joker,lego_batman,373795
joker,lego_dc_heroes,356294
joker,man_of_tomorrow,364094
joker_ii,gotham_a_d,353737
jonathan_crane,prime_earth,413000
king_voxv,pre_zero_hour,349527
patient_zero,prime_earth,357134
pharoxx,pre_zero_hour,351856
bitter_ruth,new_earth,350931
black_death,new_earth,349522
dylana_dean,prime_earth,354061
guy_mandrake,prime_earth,353061
linda_friitawa,prime_earth,363382
thrax,new_earth,347434
todd_walton,new_earth,350261
wreeth,new_earth,348900
bernard_emil_morlock,new_earth,350525
charles_taine,legion_of_super_heroes_tv_series,376075
cironielians,cironielian,348759
dag_wentim,legion_of_super_heroes_tv_series,349031
elemental_woman,new_earth,352334
garfield_logan,dc_universe_online,349165
garfield_logan,titans_tv_series,362270
james_stanton,new_earth,349141
jason_rogers,earth_two,350484
jonathan_lord,new_earth,352556
jonathan_morely,earth_one,347996
june_moone,dc_legends,352874
june_moone,injustice,356472
kirk_langstrom,batman_in_bethlehem,350864
lonna_leing,post_zero_hour,355321
lorelei_i,new_earth,352663
masquerade,dakotaverse,363005
midnight_man,prime_earth,348299
mike_gunn,new_earth,354992
mister_stubbs,prime_earth,357716
noyt_echad,pre_zero_hour,353279
paige_guthrie,amalgam_universe,350659
piotr_rasputin,amalgam_universe,351841
richard_agoras,new_earth,349776
rita_lopez,new_earth,352073
robert_reed,prime_earth,357311
ron_karr,pre_zero_hour,375092
samantha_morgan,new_earth,349635
sister_shadow,new_earth,347740
skinwalker,new_earth,344141
smoke,wildstorm_universe,354641
sven_larson,teen_titans_tv_series,350977
sven_larson,the_brave_and_the_bold,353180
timothy_miller,new_earth,347213
timothy_westcott,smallville,354973
vulco,fables,348934
adam_clone,new_earth,356421
adelia_ruskin,prime_earth,350718
alexander_luthor,antimatter_universe,361429
amy_allen,tiny_titans,354425
anti_monitor,tiny_titans,348819
aquan,riddle_of_the_beast,357170
arak_red_hand,new_earth,360620
asp,prime_earth,361104
barbara_minerva,flashpoint_timeline,352115
batmanhunter,dark_multiverse,350080
bizarro,riddle_of_the_beast,353073
bloodvessel,prime_earth,351168
boston_brand,teen_titans_go_tv_series,354035
brainycat,mash_up,357909
briggs,flashpoint_timeline,349837
brother_brood,amalgam_universe,354634
bruce_wayne,the_doom_that_came_to_gotham,355292
calibraxis,new_earth,348010
carlo_sal_n,prime_earth,362215
christopher_chance,arrowverse,361235
chun_yull,the_brave_and_the_bold,352111
cinderblock,lil_gotham,349128
circadia_senius,pre_zero_hour,351708
collector,dark_multiverse,354958
copperhead,new_earth,381883
cottonmouth,prime_earth,352148
dafe_meron,pre_zero_hour,348976
daniel_cassidy,earth_16,350692
de_moniac,earth_s,351712
deimos,wonder_woman_2_9_movie,353437
doctor_canus,earth_ad,352121
doctor_canus,the_brave_and_the_bold,349646
doomsday_clone,world_without_young_justice,359678
face,tiny_titans,351831
folding_paper_man,prime_earth,354585
fruitbat_man,lil_gotham,352585
garfield_logan,dceased,354081
garfield_logan,earth_5_8,351426
giganta,wonder_woman_shorts,347387
glory_griffin,prime_earth,358527
gorgon,earth_8,354662
gretchen_mcdonald,wildstorm_universe,365653
gwendoline_harper,new_earth,352683
hank_the_dog,prime_earth,350645
herkimer,kid_super_power_hour,352316
hippolyta,dc_bombshells,348982
hiram_skinner,new_earth,356031
human_bomb,flashpoint_timeline,345244
james_craddock,earth_3,357026
jay_young,prime_earth,365517
jester,riddle_of_the_beast,353142
joker,dc_animated_movie_universe,362176
joker,dceased,362951
joker,hush_beyond,363591
joker,tiny_titans,356199
joshua_clay,doom_patrol_tv_series,357953
jumbo_carson,earth_one,351709
kafka,new_earth,348738
kakk,new_earth,363627
kay_challis,time_in_goliath,358998
kimiyo_hoshi,lil_gotham,352373
lady_viper,prime_earth,354413
lamprey,prime_earth,352738
lawrence_trainor,earth_5_8,351478
lawrence_trainor,tiny_titans,351659
mary_worth,prime_earth,356712
matrix,wings,349747
matthew_norvock,arrowverse,359146
medusa,earth_5_8,349233
megan,wildstorm_universe,357451
merlin_the_leopard,scooby_doo_team_up,350860
michael_amar,new_earth,366544
michael_taylor,prime_earth,354944
mister_freeze,new_adventures_of_batman,357891
noble,prime_earth,350533
oscar_hampel,new_earth,358063
parasite,earth_5_8,351967
parasite,riddle_of_the_beast,352003
patrick_o_brian,flashpoint_timeline,353085
paul_saveen,earth_abc,360038
peter_dursin,pre_zero_hour,353144
philip_master,arrowverse,354687
plasmus,tiny_titans,355036
power_boy,tiny_titans,355953
proteus,wildstorm_universe,355623
psych,post_zero_hour,352313
ramjam,earth_ad,354364
ramjam,the_brave_and_the_bold,352263
repulso,prime_earth,349198
rex_mason,tiny_titans,348643
rhea_beecher_duncan,earth_16,348733
rru_9_2,new_earth,358327
satyrs,satyr,349599
scatter,prime_earth,352814
scott_sawyer,new_earth,350578
slade_wilson,dc_legends,360358
spudo,earth_5_8,352494
